sentiment,lang,hashtags,clean_text
0.2633333333333333,en,,rt paulreiddublin some good news for friday yesterday we had our highest daily administration of vaccines at over on course for
0.5324074074074074,en,covid19,rt cdcgov how do we know covid vaccines are safe cdc amp us fda have safety monitoring systems to make sure every vaccine is as safe
0.0,en,afdbam2021,rt molefinancy one week to go until the african development bank s annual meetings be part of the afdbam conversation on how
0.2944444444444444,en,,rt globalhlthtwit dr moeti is head of who in africa and one of the best public health experts and leaders i know hers is a desperate re
0.0,en,,rt shawajason liars you tried to load off your expired vaccines just another war crime by israel https t co mbbxzcwqqz https t co
0.0,en,covid19,folks can the vaccines completely protect us from the new variants of the covid virus if it can t then how can https t co mqbhiy p i
0.3214285714285714,en,,rt jamesrhenson large pockets of unvaccinated people let the virus mutate into stronger variants that could one day overwhelm our vaccin
0.225,en,covid19,rt whoafro africa needs millions more doses here amp now to curb the third wave in the midst of a third wave of covid cases in afri
0.0,en,covid19,rt alarabiya eng the palestinian authority pa cancels a deal to receive soon to expire covid vaccines from israel after an initial
0.0,en,,more multilateral commitment and leadership is needed to serve people s will
0.1416666666666666,en,,rt highwiretalk former pfizer vp and virologist dr michael yeadon is one of the most credentialed medical professionals speaking out a
0.0,en,,you should listen to this interview
0.0,en,,uganda now back in lockdown no supplies no robust accountability mechanics or functioning health systems to ensur https t co rgucdom xr
0.1777777777777777,en,,rt telglobalhealth africa is in the midst of a full blown third wave of coronavirus the head of whoafro has warnedcases have risen
0.0,en,,rt givenkazeni zweli please just release the graphic designers what are these fireworks
0.0,en,covid19,rt germanyinafrica german development minister gerd m ller travels to west africa the focus of his trip was the effects of covid in a
0.0,en,covid19,rt daviesbooks get your covid vaccine today if you have a dose vaccine get your second dose deltavariant
0.0,en,,rt shawajason liars you tried to load off your expired vaccines just another war crime by israel https t co mbbxzcwqqz https t co
0.3333333333333333,en,covid19,rt andreasharsono more than medical workers have caught covid in indonesia despite being vaccinated with sinovac and dozens have b
0.1619791666666666,en,,rt drrimmer a belgian court ruled that coronavirus vaccine maker astrazeneca had committed a serious breach of its contract with the eu
0.0,en,,pin code bmcc deenanath hospital pvtvaccines covishield min age limit dose capacity https t co nkgq u bdr
0.0,en,,pin code bsm deenanath hosp pvt pmcvaccines covishield min age limit dose capacity https t co lai yavwqn
0.0,en,,pin code navale medical collegevaccines covishield min age limit dose capacity https t co ayd prtfs
0.0,en,,rt shawajason liars you tried to load off your expired vaccines just another war crime by israel https t co ti vk dqlw
0.25,en,covid19,rt epochtimeschina over doctors and medical workers have caught covid in indonesia despite being vaccinated with sinovac and do
0.44375,en,,rt lizaobb covid vaccines in healthy young people poses an ethical question as well as a benefit risk question is risk of myocarditis in
0.1125,en,,rt winnie byanyima our people are dying hospitals mortuaries are full families communities failing to cope nursing and burying dail
0.3727272727272727,en,,rt artemis any politician promoting lockdowns mask mandates amp vaccines as a solution to covid are in full support of un agenda
0.25,en,covid19,rt epochtimeschina over doctors and medical workers have caught covid in indonesia despite being vaccinated with sinovac and do
0.5472222222222223,en,covid19,rt skyriakideseu the timely delivery of covid vaccines is crucial i welcome today s decision by the belgian court of first instance
0.5324074074074074,en,covid19,rt cdcgov how do we know covid vaccines are safe cdc amp us fda have safety monitoring systems to make sure every vaccine is as safe
0.1875,en,covid19,rt cdcgov you can get a covid vaccine and other vaccines including flu and shingles at the same visit you no longer need to wait
0.0,en,covid,covid vaccines depopulation medicalfraud agenda crimesagaisthumanity genocide up to may ha https t co zjjfgthbql
0.0,en,,bease not that you d care
0.2416666666666666,en,,rt moetitshidi africa is in the midst of a full blown third wave the sobering trajectory of surging cases should rouse everyone into urg
0.2138888888888888,en,,rt jeremyrhammond u s adults who have received at least one dose of a covid vaccine are less likely to feel comfortable doing a wide
0.3990909090909091,en,covid19,rt cdcgov covid may be new but the covid vaccines are built on trusted work that goes back decades covid vaccines are safe a
0.2416666666666666,en,,rt emmaainamaani vaccines a vaccine isn t administered to a patient a vaccine stops a disease doesn t heal one that s wher
0.3990909090909091,en,covid19,rt cdcgov covid may be new but the covid vaccines are built on trusted work that goes back decades covid vaccines are safe a
0.0,en,,highlights the need to rethink the status quo regarding operations amp strategic thinking u s africom general w https t co t cqzhkq t
0.1777777777777777,en,,rt telglobalhealth africa is in the midst of a full blown third wave of coronavirus the head of whoafro has warnedcases have risen
0.2944444444444444,en,,rt globalhlthtwit dr moeti is head of who in africa and one of the best public health experts and leaders i know hers is a desperate re
0.2249999999999999,en,,rt jeremyrhammond in this interview i discuss the possible lab origin of sars cov the insanity of lockdowns and how covid vaccine
0.3727272727272727,en,,rt artemis any politician promoting lockdowns mask mandates amp vaccines as a solution to covid are in full support of un agenda
0.0,en,covid19,rt medpagetoday a group of clinicians and researchers has petitioned the fda to delay fully approving any covid vaccines before clinic
0.5666666666666667,en,,rt dedw now hospitals are filling up from ppl having crippling life threatening adverse reactions from the covid jabs many are even dy
0.3333333333333333,en,covid19,rt andreasharsono more than medical workers have caught covid in indonesia despite being vaccinated with sinovac and dozens have b
0.0,en,enzc,enzc hmmm another warning shot of deltavariant covid from potus joebiden issues a covid warning to less https t co qro swlgbl
0.3933333333333333,en,,rt gebauerken robinmonotti riseoftheproles btw covid deaths are super inflated by a rigged pcr test using a survival rate of the c
0.0,en,,rt bbgafrica next africa as the world s richest countries ease coronavirus restrictions and prepare for a return to pre pandemic life a
0.2944444444444444,en,,rt globalhlthtwit dr moeti is head of who in africa and one of the best public health experts and leaders i know hers is a desperate re
0.0,en,,so eu sues astrazeneca judge orders them to basically do what they ve already done that ll be producing a world https t co nhppa iwbu
0.0,en,,rt shawajason liars you tried to load off your expired vaccines just another war crime by israel https t co ti vk dqlw
0.0,en,covid19,rt daviesbooks get your covid vaccine today if you have a dose vaccine get your second dose deltavariant
0.0,en,,pin code bmcc deenanath hospital pvtvaccines covishield min age limit dose capacity https t co kukubzbyds
0.2416666666666666,en,,rt moetitshidi africa is in the midst of a full blown third wave the sobering trajectory of surging cases should rouse everyone into urg
0.2454545454545454,en,deltavariant,rt drericding similar deltavariant worries from a hospital outbreak even w dose of mrna vaccines patients amp hcws delt
0.1722222222222222,en,,rt telglobalhealth africa is in the midst of a full blown third wave moetitshidi said the sobering trajectory of surging cases shou
